COUNTRY ISO2 CODE,SWIFT CODE,CODE TYPE,NAME,ADDRESS,TOWN NAME,COUNTRY NAME,TIME ZONE
PL,GSPSPLP1XXX,BIC11,GOLDMAN SACHS POLAND SERVICES SPOLKA Z OGRANICZONA ODPOWIEDZ,"WARSAW SPIRE PLAC EUROPEJSKI 1 WARSZAWA, MAZOWIECKIE, 00-844",WARSZAWA,POLAND,Europe/Warsaw
MT,UNOGMTM1XXX,BIC11,UNIONGOLDENPAY LTD,"FLAT 12, REGENT HOUSE BISAZZA STREET SLIEMA, SLIEMA, SLM 1640",SLIEMA,MALTA,Europe/Malta
BG,XPATBGSFXXX,BIC11,EXPAT ASSET MANAGEMENT EAD,"GEORGI RAKOVSKI STR 96A  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
PL,CNENPLP1XXX,BIC11,CURRENCY ONE S.A.,"SZYPERSKA 14, FLOOR V  POZNAN, WIELKOPOLSKIE, 61-754",POZNAN,POLAND,Europe/Warsaw
PL,SRZKPLPKXXX,BIC11,BANK SPOLDZIELCZY RZEMIOSLA W KRAKOWIE,"DUNAJEWSKIEGO 7  KRAKOW, MALOPOLSKIE, 31-133",KRAKOW,POLAND,Europe/Warsaw
MT,AUFCMTM1XXX,BIC11,AQA UCITS FUNDS SICAV PLC,"TRIQ DUN KARM  BIRKIRKARA, BIRKIRKARA, BKR 9034",BIRKIRKARA,MALTA,Europe/Malta
UY,LSAVUYM1XXX,BIC11,LATIN SECURITIES SA AGENTE DE VALORES,"RUTA 8 KM 17 500 OF 215 FLOOR 2 MONTEVIDEO, MONTEVIDEO, 11000",MONTEVIDEO,URUGUAY,America/Montevideo
BG,VGAGBGSFXXX,BIC11,"VARENGOLD BANK AG, SOFIA BRANCH","CHRISTOPHER COLUMBUS BLVD 43 FLOOR 9 SOFIA, SOFIA, 1521",SOFIA,BULGARIA,Europe/Sofia
MT,APAYMTMTXXX,BIC11,TRUST PAYMENTS (MALTA) LTD,"EUROPA BUSINESS CENTRE 2 1 TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9034",BIRKIRKARA,MALTA,Europe/Malta
PL,PTFIPLPWSGM,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
MT,FINDMTMTXXX,BIC11,FINDUCTIVE LTD.,"FLOOR 2, CENTRIS BUSINESS GATEWAY II 46 TRIQ IS-SALIB TAL-IMRIEHEL BIRKIRKARA, BIRKIRKARA, CBD 3020",BIRKIRKARA,MALTA,Europe/Malta
MT,GSESMTMTXXX,BIC11,GLOBAL SHARES EXECUTION SERVICES LIMITED,"171 OLD BAKERY STREET  VALLETTA, VALLETTA, VLT 1455",VALLETTA,MALTA,Europe/Malta
PL,PTFIPLPWAMM,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP25,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP30,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP35,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP40,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP45,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP50,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP55,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP60,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,VPAYPLP2XXX,BIC11,VIVA PAYMENT SERVICES SPOLKA AKCYJNA ODDZIAL W POLSCE,"VILLA METRO BUSINESS HOUSE 145 WARSZAWA, MAZOWIECKIE, 02-715",WARSZAWA,POLAND,Europe/Warsaw
PL,EKIRPLPWXXX,BIC11,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.),"PILECKIEGO ST. 65  WARSZAWA, MAZOWIECKIE, 02-781",WARSZAWA,POLAND,Europe/Warsaw
BG,INMKBGSSXXX,BIC11,IP INTERCAPITAL MARKETS AD,"GEORGI SAVA RAKOVSKI 140 FLOOR 6 SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
AL,RSTAALTTXXX,BIC11,ALBANIAN SECURITIES REGISTER ALREG,"AP 3, KATI 1, FLOOR 3 RRUGA NIKOLLA TUPE 1, NJESIA BASHKIAKE 5 TIRANA, TIRANA, 1001",TIRANA,ALBANIA,Europe/Tirane
MT,FEMAMTMAXXX,BIC11,MULTITUDE BANK P.L.C.,"FLOOR 9, ST BUSINESS CENTRE 120 THE STRAND GZIRA, GZIRA, GZR 1027",GZIRA,MALTA,Europe/Malta
PL,TOFNPLPPXXX,BIC11,TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA,"PZU PARK RONDO IGNACEGO DASZYNSKIEGO 4 WARSZAWA, MAZOWIECKIE, 00-843",WARSZAWA,POLAND,Europe/Warsaw
PL,INGBPLPHXXX,BIC11,ING BANK HIPOTECZNY S.A.,"CHORZOWSKA 50  KATOWICE, SLASKIE, 40-101",KATOWICE,POLAND,Europe/Warsaw
PL,PZUSPLPPXXX,BIC11,POWSZECHNY ZAKLAD UBEZPIECZEN SPOLKA AKCYJNA,"PZU PARK RONDO IGNACEGO DASZYNSKIEGO 4 WARSZAWA, MAZOWIECKIE, 00-843",WARSZAWA,POLAND,Europe/Warsaw
PL,PZUZPLPPXXX,BIC11,POWSZECHNY ZAKLAD UBEZPIECZEN NA ZYCIE SPOLKA AKCYJNA,"PZU PARK RONDO IGNACEGO DASZYNSKIEGO 4 WARSZAWA, MAZOWIECKIE, 00-843",WARSZAWA,POLAND,Europe/Warsaw
MC,SDBMMCM2XXX,BIC11,SOCIETE GENERALE (FORMERLY SOCIETE DE BANQUE MONACO),"LE PARK PALACE 27 AVENUE DE LA COSTA MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
CL,PCCACLRZXXX,BIC11,COMBANC S.A.,  ,SANTIAGO,CHILE,Pacific/Easter
PL,PTFIPLPWFNK,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWMER,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
MC,PICTMCMCXXX,BIC11,"BANK PICTET AND CIE (EUROPE) AG, SUCCURSALE DE MONACO","VILLA MIRAFLORES 2 AVENUE SAINT-MICHEL MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
MC,SBMMMCMCXXX,BIC11,SOCIETE ANONYME DES BAINS DE MER ET DU CERCLE DES ETRANGERS A MONACO,"PLACE DU CASINO  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
MT,PABYMTM2XXX,BIC11,PAYBYPAGO,"FLOOR 2 14 VAULT, VALLETTA WATERFRONT BIRKIRKARA, BIRKIRKARA, BKR 4013",BIRKIRKARA,MALTA,Europe/Malta
PL,PTFIPLPWEOS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWOBG,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWORP,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
MT,ITHOMTM2XXX,BIC11,A2A INTERNATIONAL HOLDINGS LIMITED,"VILLA MALITAH MEDITERRANEAN STREET ST. JULIAN'S, ST. JULIAN'S, STJ 3155",ST. JULIAN'S,MALTA,Europe/Malta
MT,MBWMMTMT010,BIC11,MEDIRECT BANK (MALTA) PLC,"FLOOR 1, THE CENTRE TIGNE POINT SLIEMA, SLIEMA, TPO 0001",SLIEMA,MALTA,Europe/Malta
CL,MAGDCLRMXXX,BIC11,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,  ,SANTIAGO,CHILE,Pacific/Easter
MT,EDMBMTM2XXX,BIC11,EUROPEAN DEPOSITARY BANK SA MALTA BRANCH,"FLOOR 1A, CENTRAL NORTH BUSINESS CENTRE SQAQ IL-FAWWARA SLIEMA, SLIEMA, SLM 1670",SLIEMA,MALTA,Europe/Malta
MT,EVNEMTM2XXX,BIC11,EVEREST NETWORK LTD.,"OFFICE 1/1165, FLOOR G, QUANTUM HOUSE 75 ABATE RIGORD STREET TA'XBIEX, TA'XBIEX, XBX 1120",TA'XBIEX,MALTA,Europe/Malta
BG,EAPSBGS2XXX,BIC11,EASY PAYMENT SERVICES LTD,"JAWAHARLAL NEHRU BLVD 28, 7 LYULIN RESIDENTIAL AREA, FLOOR 2, OFFICE SOFIA, SOFIA, 1324",SOFIA,BULGARIA,Europe/Sofia
CL,AFPPCLR2XXX,BIC11,ADMINISTRADORA DE FONDOS DE PENSIONES PROVIDA S.A.,"AVENIDA PEDRO DE VALDIVIA 100 FLOOR 9 PROVIDENCIA - SANTIAGO PROVINCIA DE SANTIAGO, 7580502",SANTIAGO,CHILE,Pacific/Easter
MT,TRPEMTMTXXX,BIC11,TRUEVO PAYMENTS LTD,"FLOOR 3, THE WATERCOURSE  BIRKIRKARA, BIRKIRKARA, CBD 2010",BIRKIRKARA,MALTA,Europe/Malta
PL,WSPDPLPPXXX,BIC11,WARMINSKO-MAZURSKI BANK SPOLDZIELCZY (WARMIA MASURIA COOPERATIVE BANK),"UL. GIZEWIUSZA 2A  PISZ, WARMINSKO-MAZURSKIE, 12-200",PISZ,POLAND,Europe/Warsaw
BG,VPAYBGS2XXX,BIC11,VIVA PAYMENT SERVICES S.A. BULGARIA BRANCH,"SVETA NEDELYA SQ. 16 FLOOR 2, OFFICE 3 SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
PL,BREXPLPWDKS,BIC11,MBANK S.A. (FORMERLY BRE BANK S.A.),"SENATORSKA 18  WARSZAWA, MAZOWIECKIE, 00-950",WARSZAWA,POLAND,Europe/Warsaw
MT,RMMNMTM2XXX,BIC11,RMB MANAGEMENT LIMITED,"113B PAOLA ROAD  TARXIEN, TARXIEN, TXN 1807",TARXIEN,MALTA,Europe/Malta
BG,MYFNBGSFXXX,BIC11,MYFIN EAD,"TSARIGRADSKO SHOSE BLVD. 111P  SOFIA, SOFIA, 1784",SOFIA,BULGARIA,Europe/Sofia
PL,SPBCPLPPXXX,BIC11,BANK SPOLDZIELCZY W BYDGOSZCZY,"KOLLATAJA 8  - BYDGOSZCZ KUJAWSKO-POMORSKIE, 85-080 ",BYDGOSZCZ,POLAND,Europe/Warsaw
PL,PTFIPLPWFOS,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
MC,PICTMCMCCOR,BIC11,"BANK PICTET AND CIE (EUROPE) AG, SUCCURSALE DE MONACO","VILLA MIRAFLORES 2 AVENUE SAINT-MICHEL MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
CL,BCECCLR2XXX,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
LV,LLBBLV2X222,BIC11,SIGNET BANK AS,"ANTONIJAS 3  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
PL,PTFIPLPWE70,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,IGTRPLPWXXX,BIC11,IGORIA TRADE S.A.,"UL. PULAWSKA 111A, FLOOR 5  WARSZAWA, MAZOWIECKIE, 02-707",WARSZAWA,POLAND,Europe/Warsaw
PL,MNAAPLP2XXX,BIC11,ACE EUROPE SP. Z O.O.,"PLAC UNII, BUDYNEK B PULAWSKA 2, FLOOR 3 WARSZAWA, MAZOWIECKIE, 02-566",WARSZAWA,POLAND,Europe/Warsaw
PL,PKOPPLPWSMK,BIC11,BANK POLSKA KASA OPIEKI SA - BANK PEKAO SA,"WOLOSKA 18, FLOOR V  WARSZAWA, MAZOWIECKIE, 02-675",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWFEO,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
PL,PTFIPLPWP65,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
LV,CBBRLV22TIP,BIC11,BLUOR BANK AS,"SMILSU IELA 6  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
MT,CFTEMTM3XXX,BIC11,OPENPAYD FINANCIAL SERVICES MALTA LTD,"FLOOR 3 137 SPINOLA ROAD - ST JULIAN'S, ST. JULIAN'S, STJ 3140 ",ST. JULIAN'S,MALTA,Europe/Malta
LV,RIBRLV22TIP,BIC11,REGIONALA INVESTICIJU BANKA,"J. ALUNANA 2  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
BG,BIGKBGSFXXX,BIC11,BIGBANK AS - BRANCH BULGARIA,"BOULEVARD GEN. EDUARD I. TOTLEBEN 53-55 FLOOR 2 SOFIA, SOFIA, 1606",SOFIA,BULGARIA,Europe/Sofia
LV,KKSLLV22XXX,BIC11,KOOPERATIVA KRAJAIZDEVU SABIEDRIBA ALFABETA,"AUSEKLA STREET 3-60  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
MT,APAHMTMTXXX,BIC11,ALPHA FX EUROPE LIMITED,"171 OLD BAKERY STREET  VALLETTA, VALLETTA, VLT 1455",VALLETTA,MALTA,Europe/Malta
LV,UNLALV2XTPS,BIC11,SEB BANKA,"SEB FINANCE CENTER MEISTARU 1, VALDLAUCI, KEKAVAS PAG RIGA, RIGA, LV-1076",RIGA,LATVIA,Europe/Riga
MT,REVCMTM2XXX,BIC11,REPLICA SICAV PLC,"FLOOR 1, CENTRAL NORTH BUSINESS CENTRE SQAQ IL-FAWWARA SLIEMA, SLIEMA, SLM 1670",SLIEMA,MALTA,Europe/Malta
CL,ECCVCLRSXXX,BIC11,"CCLV, CONTRAPARTE CENTRAL S.A.",  ,SANTIAGO,CHILE,Pacific/Easter
PL,BMPBPLPPXXX,BIC11,AION BANK S.A.,"DOBRA 40  WARSZAWA, MAZOWIECKIE, 00-344",WARSZAWA,POLAND,Europe/Warsaw
LV,HABALV22TIP,BIC11,SWEDBANK AS,"BALASTA DAMBIS 1A  RIGA, RIGA, LV-1048",RIGA,LATVIA,Europe/Riga
LV,PARXLV22TIP,BIC11,JSC CITADELE BANKA,"REPUBLIKAS LAUKUMS 2A  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
MT,MFMAMTM2XXX,BIC11,MIFINITY MALTA LIMITED,"FLOOR 3, TOWER BUSINESS CENTRE TOWER STREET BIRKIRKARA, BIRKIRKARA, BKR 4013",BIRKIRKARA,MALTA,Europe/Malta
PL,NWDMPLP2XXX,BIC11,NWAI DOM MAKLERSKI S.A.,"NOWY SWIAT 64  WARSZAWA, MAZOWIECKIE, 00-357",WARSZAWA,POLAND,Europe/Warsaw
PL,MSDMPLP2XXX,BIC11,MICHAEL STROM DOM MAKLERSKI S.A.,"ALEJE JEROZOLIMSKIE 100, FLOOR 6  WARSZAWA, MAZOWIECKIE, 00-807",WARSZAWA,POLAND,Europe/Warsaw
LV,TRELLV22ZIB,BIC11,"TREASURY OF THE REPUBLIC OF LATVIA, THE","SMILSU STREET 1  RIGA, RIGA, LV-1919",RIGA,LATVIA,Europe/Riga
MT,FEMAMTMADCA,BIC11,MULTITUDE BANK P.L.C.,"FLOOR 9, ST BUSINESS CENTRE 120 THE STRAND GZIRA, GZIRA, GZR 1027",GZIRA,MALTA,Europe/Malta
MT,PYMXMTMAXXX,BIC11,FINANCE INCORPORATED LIMITED,"THE PENTHOUSE TAZ-ZWEJT STREET SAN GWANN, SAN GWANN, SGN 3000",SAN GWANN,MALTA,Europe/Malta
MT,ANFVMTMMXXX,BIC11,ANDARIA FINANCIAL SERVICES LIMITED,"FLOOR 2, MELITA COURT GIUSEPPE CALI STREET, C/W TRIQ ABATE RIGORD TA'XBIEX, TA'XBIEX, XBX 1420",TA'XBIEX,MALTA,Europe/Malta
LV,LAPBLV2XTIP,BIC11,AS MAGNETIQ BANK,"BRIVIBAS IELA 54  RIGA, RIGA, LV-1011",RIGA,LATVIA,Europe/Riga
CL,BCECCLRMFCE,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
CL,BCECCLRMFES,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
CL,BCECCLRMFRP,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
MT,EMOEMTM2XXX,BIC11,EMONEY PLC,"TRIQ IX XATT TA' XBIEX  MSIDA, MSIDA, MSD 1516",MSIDA,MALTA,Europe/Malta
MC,SDBMMCM2TPS,BIC11,SOCIETE GENERALE (FORMERLY SOCIETE DE BANQUE MONACO),"LE PARK PALACE 27 AVENUE DE LA COSTA MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
LV,LACBLV2XZMS,BIC11,BANK OF LATVIA,"K. VALDEMARA STREET 2A  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
CL,AFPCCLRSXXX,BIC11,"AFP CUPRUM, S.A.",  ,SANTIAGO,CHILE,Pacific/Easter
UY,CBEUUYMM0ME,BIC11,EUROCAM SA,"  MONTEVIDEO, MONTEVIDEO",MONTEVIDEO,URUGUAY,America/Montevideo
UY,CBEUUYMM0MG,BIC11,EUROCAM SA,"18 DE JULIO 1459  MONTEVIDEO, MONTEVIDEO, 11200",MONTEVIDEO,URUGUAY,America/Montevideo
BG,ECFEBG22XXX,BIC11,ECONT FINANCIAL SERVICES LTD,"SLAVYANSKI BLVD 16  RUSE, RUSE, 7000",RUSE,BULGARIA,Europe/Sofia
BG,LTZIBG22XXX,BIC11,LTZ INVESTMENTS LTD,"UL. ATON 1A BUILDING 6, FLOOR 5, APT. 26 PLOVDIV, PLOVDIV, 4001",PLOVDIV,BULGARIA,Europe/Sofia
LV,RIKOLV2XIPA,BIC11,LUMINOR BANK AS LATVIAN BRANCH,"SKANSTES STREET 12  RIGA, RIGA, LV-1013",RIGA,LATVIA,Europe/Riga
BG,TEPJBGSFXXX,BIC11,TENEN PAYMENTS JSC,"STRANDZHA STR 52  SOFIA, SOFIA, 1303",SOFIA,BULGARIA,Europe/Sofia
PL,PTFIPLPWGPL,BIC11,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA,"UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872",WARSZAWA,POLAND,Europe/Warsaw
CL,BCECCLRMCSH,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
LV,PANXLV22XXX,BIC11,UNIFIEDPOST PAYMENTS SA FILIALE LATVIJA,"DELU IELA 4  RIGA, RIGA, LV-1004",RIGA,LATVIA,Europe/Riga
MT,VPAYMTM2XXX,BIC11,VIVA PAYMENT SERVICES SINGLE MEMBER S.A. MALTA BRANCH,"FLOOR 5, OHEA BUILDINGS 6 SIR WILLIAM REID STREET GZIRA, GZIRA, GZR 1362",GZIRA,MALTA,Europe/Malta
PL,PANXPLP2XXX,BIC11,"UNIFIEDPOST PAYMENTS JOINT STOCK COMPANY, BRANCH IN POLAND","AL. ALEJE JEROZOLIMSKIE 123A  WARSZAWA, MAZOWIECKIE, 02-017",WARSZAWA,POLAND,Europe/Warsaw
MC,SOGEMCM1TPS,BIC11,SOCIETE GENERALE MONTE CARLO (MONACO),"PALAIS DE LA SCALA 16 AVENUE DE LA COSTA MONACO, MONACO, 98007",MONACO,MONACO,Europe/Monaco
PL,ALBPPLPWCUS,BIC11,ALIOR BANK SPOLKA AKCYJNA,"LOPUSZANSKA BUSINESS PARK LOPUSZANSKA 38 D WARSZAWA, MAZOWIECKIE, 02-232",WARSZAWA,POLAND,Europe/Warsaw
CL,BATSCLR2XXX,BIC11,BRITISH AMERICAN TOBACCO CHILE OPERACIONES S.A.,"RUTA 68 S/N FUNDO LA ROTUNDA CASABLANCA, CASABLANCA-SETTAT 2480000",CASABLANCA,CHILE,Pacific/Easter
CL,BATSCLR3XXX,BIC11,BAT CHILE S.A,  ,SANTIAGO,CHILE,Pacific/Easter
MT,AKFSMTM2XXX,BIC11,TRIVE FINANCIAL SERVICES MALTA LTD,"THE PENTHOUSE, FLOOR 5, LIFESTAR BUILDING TRIQ TESTAFERRATA TA'XBIEX, TA'XBIEX, XBX 1403",TA'XBIEX,MALTA,Europe/Malta
LV,LCDELV22EEX,BIC11,NASDAQ CSD SE,"VALNU STREET 1  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
LV,LCDELV22LTX,BIC11,NASDAQ CSD SE,"VALNU STREET 1  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
LV,LCDELV22LVX,BIC11,NASDAQ CSD SE,"VALNU STREET 1  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
PL,BLIKPLPWXXX,BIC11,POLSKI STANDARD PLATNOSCI SP. Z O.O.,"CZERNIAKOWSKA X20, 97A, FLOOR 2  WARSZAWA, MAZOWIECKIE, 00-718",WARSZAWA,POLAND,Europe/Warsaw
PL,CITIPLPXBRO,BIC11,BANK HANDLOWY W WARSZAWIE SA,"SENATORSKA 16  WARSZAWA, MAZOWIECKIE, 00-923",WARSZAWA,POLAND,Europe/Warsaw
LV,LCDELV22CLM,BIC11,NASDAQ CSD SE,"VALNU STREET 1  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
PL,ISAOPLPPXXX,BIC11,AS INBANK SPOLKA AKCYJNA ODDZIAL W POLSCE,"RIVERSIDE PARK FABRYCZNA 5A WARSZAWA, MAZOWIECKIE, 00-446",WARSZAWA,POLAND,Europe/Warsaw
PL,EKIRPLS1XXX,BIC11,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.),"RTM. PILECKIEGO 65  WARSZAWA, MAZOWIECKIE, 02-781",WARSZAWA,POLAND,Europe/Warsaw
PL,NOSJPLPPXXX,BIC11,BANK NOWY SPOLKA AKCYJNA,"UL. MALE GARBARY 8  POZNAN, WIELKOPOLSKIE, 61-756",POZNAN,POLAND,Europe/Warsaw
MT,PYMXMTMTMAL,BIC11,FINANCE INCORPORATED LIMITED,"BLOCK A, FLOOR 2, CAPITAL BUSINESS CENTRE TRIQ TAZ- ZWEJT SAN GWANN, SAN GWANN, SGN 3000",SAN GWANN,MALTA,Europe/Malta
PL,FNTMPLP2XXX,BIC11,FINTECOM SP. Z O.O.,"MARSZALKA JOZEFA PILSUDSKIEGO 45 KOSZALIN, ZACHODNIOPOMORSKIE 75-502",KOSZALIN,POLAND,Europe/Warsaw
MT,CCUHMTMTMBB,BIC11,MONEYBASE,"FLOOR GF, EWROPA BUSINESS CENTRE TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9034",BIRKIRKARA,MALTA,Europe/Malta
MT,DIEUMTMTXXX,BIC11,DERIV INVESTMENTS (EUROPE) LIMITED,"FLOOR 3, W BUSINESS CENTRE TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9033",BIRKIRKARA,MALTA,Europe/Malta
MT,TPMLMTMTXXX,BIC11,TRANSACT PAYMENTS MALTA LTD,"FLOOR 1, SOHO STRAND FAWWARA BUILDING TRIQ I-IMSIDA GZIRA, GZIRA, GZR 1401",GZIRA,MALTA,Europe/Malta
MT,TIMVMTM2XXX,BIC11,TIMBERLAND INVEST LIMITED,"ARAGON HOUSE BUSINESS CENTRE DRAGONARA ROAD - ST. JULIAN'S, ST JULIAN'S, STJ 3140",ST. JULIAN'S,MALTA,Europe/Malta
LV,LAVFLV22XXX,BIC11,TF BANK AB LATVIJAS FILIALE,"DELU IELA 4  RIGA, RIGA, LV-1004",RIGA,LATVIA,Europe/Riga
MT,MTCCMTMTSTJ,BIC11,MTACC LIMITED,"ST JULIANS BUSINESS CENTRE 2 ELIA ZAMMIT STREET - ST. JULIAN'S, ST JULIAN'S, STJ 3153",ST. JULIAN'S,MALTA,Europe/Malta
MT,NEXDMTM2XXX,BIC11,NEXTMARKETS TRADING LTD,  ,ST. JULIAN'S,MALTA,Europe/Malta
CL,AFNTCLRSXXX,BIC11,ADMINISTRADORA DE FONDOS DE PENSIONES CAPITAL S.A.,  ,SANTIAGO,CHILE,Pacific/Easter
CL,BCECCLRRXXX,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
PL,MOPZPLP2XXX,BIC11,MONEZIUM SP.Z.O.O,"LOK. 700 GRZYBOWSKA 80/82 WARSZAWA, MAZOWIECKIE, 00-844",WARSZAWA,POLAND,Europe/Warsaw
BG,PYMNBGS2XXX,BIC11,PAYMAN GROUP OOD,"STR. BULGARIA 49 BUSINESS CENTER VITOSHA, FLOOR 1 SOFIA, SOFIA, 1404",SOFIA,BULGARIA,Europe/Sofia
MT,ICDRMTMTXXX,BIC11,INSIGNIA CARDS LIMITED,"FLOOR 4, PALAZZO SPINOLA 46 ST. CHRISTOPHER STREET VALLETTA, VALLETTA, VLT 1464",VALLETTA,MALTA,Europe/Malta
CL,CCTUCLRRXXX,BIC11,CENTRO DE COMPENSACION AUTOMATIZADO S.A.,  ,SANTIAGO,CHILE,Pacific/Easter
